ID,e,LATITUDE,LONGITUDE,z,o,w,q,c,f
347292,88003,32.280653,-106.7459438,ZIP,,,,539,0.042037124
347296,88032,32.3995623,-106.8187718,ZIP,,,,9,0.000701919
347297,88024,32.0705552,-106.6394111,ZIP,,,,23,0.001793792
347299,88048,32.1634472,-106.6600857,ZIP,,,,372,0.029012635
347300,88072,32.1380637,-106.6161063,ZIP,,,,232,0.018093901
347302,88011,32.3224425,-106.6562757,ZIP,,,,1694,0.132116674
347303,88052,32.4253624,-106.599422,ZIP,,,,21,0.00163781
347304,88002,32.4629474,-106.4861578,ZIP,,,,145,0.011308688
347307,79907,31.7072306,-106.3265627,ZIP,,,,4985,0.388784901
347308,79849,31.5606493,-106.250112,ZIP,,,,1468,0.114490719
347309,79836,31.5725501,-106.1988658,ZIP,,,,535,0.04172516
347311,79927,31.640206,-106.2689485,ZIP,,,,3756,0.29293402
347314,79905,31.7660538,-106.4262015,ZIP,,,,2309,0.180081111
347317,79915,31.7460407,-106.3714257,ZIP,,,,3353,0.261503666
347318,79916,31.8141573,-106.4180299,ZIP,,,,428,0.033380128
347319,79906,31.8106505,-106.404743,ZIP,,,,292,0.022773358
347322,79935,31.7677146,-106.3293316,ZIP,,,,1431,0.111605054
347323,79925,31.7969504,-106.3568802,ZIP,,,,3022,0.23568866
347327,79924,31.9024425,-106.4132452,ZIP,,,,5050,0.393854313
347328,79908,31.8572011,-106.3803884,ZIP,,,,457,0.035641866
347330,79936,31.776593,-106.2969765,ZIP,,,,10643,0.830057713
347332,79838,31.4828393,-106.1680494,ZIP,,,,907,0.070737794
347334,79928,31.631426,-106.1600652,ZIP,,,,4663,0.363671814
347335,79938,31.8297121,-105.9713625,ZIP,,,,4815,0.375526439
347336,88081,32.2312423,-106.2305676,ZIP,,,,1496,0.116674466
347337,88012,32.583386,-106.7713771,ZIP,,,,2074,0.161753237
347338,88310,32.641272,-106.0728832,ZIP,,,,2258,0.176103572
347339,88330,32.8365857,-106.0773933,ZIP,,,,223,0.017391983
347340,88311,32.8121024,-105.9906066,ZIP,,,,36,0.002807674
347344,88352,33.1658905,-105.9938612,ZIP,,,,325,0.02534706
347345,79847,31.8359049,-105.0529571,ZIP,,,,3,0.000233973
347346,79837,32.2335768,-105.2865584,ZIP,,,,41,0.003197629
347347,88350,32.6406069,-105.6783211,ZIP,,,,12,0.000935891
347348,88347,32.7561846,-105.657681,ZIP,,,,2,0.000155982
347349,88325,32.8566054,-105.8583776,ZIP,,,,40,0.003119638
347350,88337,32.996694,-105.8846985,ZIP,,,,148,0.011542661
347352,88354,32.7514534,-105.4982647,ZIP,,,,5,0.000389955
347353,88317,32.923929,-105.6367887,ZIP,,,,92,0.007175168
347354,88314,33.1103281,-105.8671986,ZIP,,,,19,0.001481828
347356,88341,33.4741456,-105.8453006,ZIP,,,,24,0.001871783
347357,88312,33.4216483,-105.737988,ZIP,,,,109,0.008501014
347358,88345,33.3477593,-105.6808338,ZIP,,,,437,0.034082046
347360,88340,33.1761347,-105.5832417,ZIP,,,,343,0.026750897
347361,88346,33.3538004,-105.5400747,ZIP,,,,244,0.019029793
347362,88324,33.3897796,-105.4390815,ZIP,,,,7,0.000545937
347363,88338,33.4739832,-105.3994669,ZIP,,,,6,0.000467946
347364,88344,32.5587264,-105.2924813,ZIP,,,,15,0.001169864
347365,88339,32.9617855,-105.2310315,ZIP,,,,20,0.001559819
347366,88250,32.7019844,-104.9558463,ZIP,,,,14,0.001091873
347367,88348,33.3961695,-105.3583899,ZIP,,,,20,0.001559819
347368,88336,33.3305478,-105.2765009,ZIP,,,,28,0.002183747
347369,88351,33.5494221,-105.0877153,ZIP,,,,7,0.000545937
347370,79834,29.1661139,-103.2705356,ZIP,,,,3,0.000233973
347371,78843,29.358463,-100.7768832,ZIP,,,,27,0.002105756
347373,79845,29.8880459,-104.5191386,ZIP,,,,501,0.039073467
347374,79846,29.3879688,-103.990395,ZIP,,,,3,0.000233973
347375,79843,30.2852963,-104.0057613,ZIP,,,,143,0.011152706
347376,79854,30.59127,-104.6601571,ZIP,,,,9,0.000701919
347378,79855,31.09348,-104.6245142,ZIP,,,,183,0.014272344
347379,79734,30.6861391,-103.9601497,ZIP,,,,178,0.01388239
347380,79852,29.3962304,-103.6172322,ZIP,,,,44,0.003431602
347382,79830,29.8020944,-103.2223603,ZIP,,,,406,0.031664327
347383,79842,30.085732,-103.1177399,ZIP,,,,28,0.002183747
347384,79718,31.0049693,-103.7590646,ZIP,,,,48,0.003743566
347385,79780,31.0619587,-103.592093,ZIP,,,,9,0.000701919
347386,79772,31.4223625,-103.6273094,ZIP,,,,868,0.067696147
347387,79735,30.7474591,-102.7907923,ZIP,,,,866,0.067540165
347389,79730,31.1695206,-103.0851349,ZIP,,,,16,0.001247855
347390,79742,31.3420397,-102.8684472,ZIP,,,,36,0.002807674
347391,88220,32.3114735,-104.4319279,ZIP,,,,2425,0.189128061
347392,88263,32.0978754,-104.0815964,ZIP,,,,17,0.001325846
347394,88256,32.1980655,-103.9080388,ZIP,,,,152,0.011854625
347395,88253,32.934663,-104.6263609,ZIP,,,,72,0.005615349
347396,88254,32.6133196,-104.451824,ZIP,,,,5,0.000389955
347398,88232,33.0673318,-104.4755679,ZIP,,,,186,0.014506317
347399,88230,33.2191703,-104.3975633,ZIP,,,,458,0.035719856
347401,88210,32.7717974,-104.2196691,ZIP,,,,1304,0.101700203
347402,88255,32.814203,-103.9964541,ZIP,,,,10,0.00077991
347404,88203,33.3094128,-104.0924179,ZIP,,,,2721,0.212213383
347405,79719,31.460655,-103.4041373,ZIP,,,,22,0.001715801
347406,88252,32.1552376,-103.3780408,ZIP,,,,161,0.012556543
347407,79777,31.484586,-103.1610463,ZIP,,,,24,0.001871783
347408,79789,31.6962509,-103.1389916,ZIP,,,,82,0.006395258
347410,79745,31.8314155,-103.055986,ZIP,,,,467,0.036421775
347411,79788,31.5821402,-102.9771161,ZIP,,,,36,0.002807674
347413,79756,31.5402548,-102.8446442,ZIP,,,,640,0.04991421
347415,88231,32.4519089,-103.2627712,ZIP,,,,231,0.01801591
347416,88240,32.7037819,-103.4850663,ZIP,,,,2767,0.215800967
347417,88265,32.6204369,-103.302862,ZIP,,,,17,0.001325846
347418,88260,32.9913276,-103.3815359,ZIP,,,,1159,0.090391515
347420,88267,33.337444,-103.4252186,ZIP,,,,114,0.008890969
347422,88242,32.8128905,-103.1617822,ZIP,,,,445,0.034705974
347423,79323,32.9457464,-102.8694031,ZIP,,,,495,0.038605522
347424,79355,33.1816627,-102.8767285,ZIP,,,,158,0.012322571
347427,79848,30.2613018,-102.3010735,ZIP,,,,60,0.004679457
347428,79743,31.1857029,-102.593762,ZIP,,,,19,0.001481828
347429,79731,31.4227965,-102.4877739,ZIP,,,,375,0.029246607
347431,79781,30.5969976,-101.7845303,ZIP,,,,14,0.001091873
347432,79744,30.9220061,-101.9702613,ZIP,,,,117,0.009124942
347434,79752,31.2288695,-102.162001,ZIP,,,,163,0.012712525
347435,79778,31.1762463,-101.9238244,ZIP,,,,58,0.004523475
347437,78837,29.8372199,-101.2124363,ZIP,,,,18,0.001403837
347439,78840,29.7299027,-100.8813372,ZIP,,,,3759,0.293167993
347440,76943,30.5343137,-101.3064066,ZIP,,,,254,0.019809702
347442,76932,31.2687262,-101.5420784,ZIP,,,,254,0.019809702
347444,76930,31.272551,-101.1727834,ZIP,,,,14,0.001091873
347445,76941,31.2723816,-100.8894679,ZIP,,,,111,0.008656996
347446,79741,31.9693122,-102.6308816,ZIP,,,,14,0.001091873
347447,79764,31.8662622,-102.5375437,ZIP,,,,1516,0.118234285
347448,79763,31.799158,-102.4740897,ZIP,,,,2877,0.224379972
347449,79766,31.7251713,-102.4136067,ZIP,,,,538,0.041959133
347451,79761,31.8550507,-102.3506474,ZIP,,,,2294,0.178911246
347452,79762,31.9254658,-102.3579319,ZIP,,,,2901,0.226251755
347453,79758,31.9704311,-102.3207458,ZIP,,,,127,0.009904851
347454,79765,31.9143898,-102.262512,ZIP,,,,450,0.035095929
347455,79714,32.3357287,-102.6973035,ZIP,,,,1122,0.087505849
347457,79703,31.9794274,-102.1323658,ZIP,,,,1574,0.12275776
347458,79706,31.848988,-102.0050754,ZIP,,,,1548,0.120729995
347459,79755,31.5176278,-101.9180067,ZIP,,,,20,0.001559819
347460,79707,32.0436845,-102.198726,ZIP,,,,2235,0.17430978
347461,79701,31.9923841,-102.0814641,ZIP,,,,2333,0.181952893
347463,79705,32.0512104,-102.0596332,ZIP,,,,2537,0.197863048
347464,79783,32.3216732,-102.0422984,ZIP,,,,20,0.001559819
347465,79782,32.1498382,-101.8267428,ZIP,,,,327,0.025503042
347466,79749,32.2890479,-101.8717639,ZIP,,,,29,0.002261738
347467,79713,32.4898177,-101.754488,ZIP,,,,41,0.003197629
347468,79360,32.6898202,-102.7246614,ZIP,,,,1184,0.092341288
347469,79359,32.9711411,-102.5865551,ZIP,,,,247,0.019263765
347470,79342,32.9082082,-102.3366002,ZIP,,,,32,0.00249571
347471,79379,33.510507,-102.6464225,ZIP,,,,84,0.00655124
347472,79378,33.058133,-102.4746773,ZIP,,,,10,0.00077991
347473,79316,33.1379071,-102.3261828,ZIP,,,,748,0.058337233
347475,79372,33.4342432,-102.4884012,ZIP,,,,149,0.011620652
347476,79345,33.3375421,-102.3313498,ZIP,,,,80,0.006239276
347477,79331,32.695214,-102.00957,ZIP,,,,836,0.065200437
347478,79377,32.9296477,-102.1335057,ZIP,,,,28,0.002183747
347481,79351,32.9270096,-101.7644137,ZIP,,,,113,0.008812978
347482,79358,33.4421853,-102.1950331,ZIP,,,,108,0.008423023
347483,79382,33.4552867,-102.0140548,ZIP,,,,492,0.038371549
347485,79373,33.182577,-101.8271982,ZIP,,,,217,0.016924037
347486,79424,33.4681675,-101.9475915,ZIP,,,,2366,0.184526595
347487,79414,33.5477937,-101.9202295,ZIP,,,,1089,0.084932148
347488,79423,33.4399762,-101.8554627,ZIP,,,,1994,0.15551396
347490,79413,33.5474016,-101.8856439,ZIP,,,,1321,0.103026049
347491,79412,33.546383,-101.8565163,ZIP,,,,1204,0.093901107
347492,79381,33.3129118,-101.7705229,ZIP,,,,100,0.007799095
347493,79404,33.5277019,-101.7937172,ZIP,,,,833,0.064966464
347494,79739,31.7693246,-101.506391,ZIP,,,,79,0.006161285
347496,79748,32.408047,-101.6517318,ZIP,,,,17,0.001325846
347497,79720,32.2535409,-101.4726396,ZIP,,,,2432,0.189673998
347498,79733,32.1029106,-101.3654341,ZIP,,,,16,0.001247855
347499,79511,32.415915,-101.2503137,ZIP,,,,106,0.008267041
347500,76951,31.8027482,-101.0556248,ZIP,,,,69,0.005381376
347502,76958,31.5951056,-100.7993575,ZIP,,,,15,0.001169864
347503,76934,31.6030629,-100.6689884,ZIP,,,,91,0.007097177
347504,79565,32.3973719,-101.0878163,ZIP,,,,24,0.001871783
347505,79512,32.3041168,-100.9243924,ZIP,,,,481,0.037513648
347508,79532,32.4048688,-100.7113958,ZIP,,,,82,0.006395258
347509,79738,32.7519339,-101.4748367,ZIP,,,,25,0.001949774
347510,79517,32.8795109,-101.2467844,ZIP,,,,15,0.001169864
347512,79366,33.5303154,-101.6853432,ZIP,,,,41,0.003197629
347513,79364,33.4523577,-101.6440719,ZIP,,,,589,0.045936671
347515,79356,33.2858897,-101.3392673,ZIP,,,,485,0.037825612
347516,79330,33.0407844,-101.2249463,ZIP,,,,5,0.000389955
347517,79527,32.5931659,-101.0594418,ZIP,,,,26,0.002027765
347521,79526,32.6362946,-100.7168796,ZIP,,,,47,0.003665575
347522,79549,32.8875888,-100.8413894,ZIP,,,,1143,0.089143659
347523,79528,33.1926357,-100.8936421,ZIP,,,,30,0.002339729
347524,79370,33.5075853,-100.9083862,ZIP,,,,110,0.008579005
347526,79518,33.3410533,-100.7147318,ZIP,,,,13,0.001013882
347527,93921,36.5531746,-121.9239601,ZIP,,,,92,0.007175168
347528,93953,36.5852187,-121.9452821,ZIP,,,,447,0.034861956
347529,93950,36.621181,-121.9251788,ZIP,,,,732,0.057089378
347530,93924,36.4156034,-121.6376512,ZIP,,,,346,0.02698487
347531,93923,36.4486716,-121.8495017,ZIP,,,,551,0.042973015
347532,93940,36.5746903,-121.8408538,ZIP,,,,1885,0.147012946
347533,93955,36.6144097,-121.7869011,ZIP,,,,3084,0.240524099
347534,93933,36.6868446,-121.786887,ZIP,,,,1634,0.127437217
347535,93962,36.6247156,-121.646487,ZIP,,,,45,0.003509593
347538,95017,37.1143346,-122.2371618,ZIP,,,,48,0.003743566
347539,94038,37.5269018,-122.5121638,ZIP,,,,190,0.014818281
347540,94037,37.5542979,-122.4966322,ZIP,,,,173,0.013492435
347541,94044,37.6066267,-122.4772114,ZIP,,,,2205,0.171970051
347542,94015,37.681264,-122.4805888,ZIP,,,,3572,0.278583684
347543,94066,37.6250859,-122.4335928,ZIP,,,,2438,0.190141944
347544,94080,37.6554896,-122.4220746,ZIP,,,,4021,0.313601622
347546,94132,37.7222197,-122.4840766,ZIP,,,,3932,0.306660427
347548,94116,37.7453994,-122.4860655,ZIP,,,,2217,0.172905943
347549,94127,37.7362198,-122.459338,ZIP,,,,943,0.073545469
347550,94014,37.6908844,-122.4474413,ZIP,,,,3001,0.23405085
347551,94112,37.7203748,-122.4429499,ZIP,,,,4681,0.365075651
347553,94131,37.745916,-122.4414719,ZIP,,,,649,0.050616129
347555,94074,37.3317145,-122.3414658,ZIP,,,,9,0.000701919
347556,94019,37.4694528,-122.4118411,ZIP,,,,1064,0.082982374
347557,94062,37.4136906,-122.2953427,ZIP,,,,1430,0.111527063
347558,94060,37.2471373,-122.273493,ZIP,,,,115,0.00896896
347559,94021,37.2708384,-122.2807385,ZIP,,,,8,0.000623928
347560,94020,37.2746123,-122.2324202,ZIP,,,,64,0.004991421
347561,94061,37.4611469,-122.2369482,ZIP,,,,2105,0.164170956
347562,94028,37.3768275,-122.2097964,ZIP,,,,349,0.027218843
347563,94304,37.3747068,-122.1816985,ZIP,,,,79,0.006161285
347564,94305,37.4182561,-122.1708709,ZIP,,,,2607,0.203322415
347565,94027,37.4535144,-122.2047558,ZIP,,,,559,0.043596943
347566,94025,37.4575236,-122.1765421,ZIP,,,,1974,0.153954141
347567,94030,37.5989695,-122.4019908,ZIP,,,,1421,0.110825144
347569,94010,37.5702803,-122.3657785,ZIP,,,,2077,0.161987209
347570,94402,37.523602,-122.3449203,ZIP,,,,1305,0.101778194
347571,94002,37.5143518,-122.2988963,ZIP,,,,1307,0.101934176
347573,94403,37.5384494,-122.305447,ZIP,,,,1986,0.154890033
347574,94401,37.5769477,-122.3169034,ZIP,,,,1930,0.150522539
347575,94005,37.6888257,-122.4089346,ZIP,,,,160,0.012478552
347576,94134,37.7210518,-122.4135725,ZIP,,,,2717,0.211901419
347578,94124,37.7288947,-122.3827787,ZIP,,,,2702,0.210731555
347579,94070,37.496466,-122.2725646,ZIP,,,,1357,0.105833723
347580,94065,37.5341055,-122.2473717,ZIP,,,,391,0.030494463
347581,94404,37.5559985,-122.2676793,ZIP,,,,1419,0.110669162
347582,94063,37.4932966,-122.195535,ZIP,,,,2158,0.168304477
347583,94502,37.7375722,-122.2455071,ZIP,,,,842,0.065668382
347584,94621,37.7482717,-122.2168249,ZIP,,,,2625,0.204726252
347585,94577,37.7132752,-122.1673495,ZIP,,,,2838,0.221338325
347586,94603,37.7365294,-122.179445,ZIP,,,,2685,0.209405709
347587,95060,37.0364613,-122.1217505,ZIP,,,,2869,0.223756044
347588,95064,36.9911069,-122.0590223,ZIP,,,,4381,0.341678365
347589,95041,37.0504187,-122.0578155,ZIP,,,,10,0.00077991
347590,95018,37.0740916,-122.0593715,ZIP,,,,450,0.035095929
347591,95007,37.1049643,-122.1069029,ZIP,,,,46,0.003587584
347592,95006,37.171267,-122.1495236,ZIP,,,,481,0.037513648
347593,95005,37.0987675,-122.0917337,ZIP,,,,416,0.032444236
347594,95062,36.9705253,-121.9874881,ZIP,,,,2019,0.157463734
347595,95066,37.0679173,-122.0139952,ZIP,,,,1149,0.089611605
347596,95065,37.0314748,-121.98334,ZIP,,,,470,0.036655748
347597,95010,36.9761751,-121.9531603,ZIP,,,,478,0.037279676
347599,95073,37.0422542,-121.9300513,ZIP,,,,706,0.055061613
347600,95033,37.1608461,-121.9839661,ZIP,,,,551,0.042973015
347601,95030,37.222759,-121.9832721,ZIP,,,,814,0.063484636
347602,95032,37.2169529,-121.9265547,ZIP,,,,1541,0.120184059
347603,95039,36.8281501,-121.7765827,ZIP,,,,103,0.008033068
347604,95019,36.9355382,-121.7831341,ZIP,,,,698,0.054437685
347605,95012,36.7844818,-121.7590539,ZIP,,,,999,0.077912962
347606,93907,36.7693892,-121.6675323,ZIP,,,,1672,0.130400873
347608,95076,36.9462563,-121.7564792,ZIP,,,,7033,0.548510373
347610,95003,37.0067,-121.8782065,ZIP,,,,1410,0.109967244
347611,95120,37.1861411,-121.8435546,ZIP,,,,2788,0.217438777
347612,94024,37.3522336,-122.0943987,ZIP,,,,1368,0.106691624
347613,95070,37.2604991,-122.0461651,ZIP,,,,2208,0.172204024
347614,95014,37.3064914,-122.0806403,ZIP,,,,4311,0.336218999
347615,94087,37.3515288,-122.0369589,ZIP,,,,2715,0.211745438
347617,94022,37.3574891,-122.1444375,ZIP,,,,1102,0.08594603
347618,94306,37.4157275,-122.130762,ZIP,,,,1650,0.128685073
347621,94301,37.4441228,-122.1499111,ZIP,,,,809,0.063094681
347623,94303,37.4578797,-122.1151577,ZIP,,,,3527,0.275074091
347624,94040,37.3805657,-122.0852932,ZIP,,,,1568,0.122289814
347625,94041,37.3885198,-122.0757257,ZIP,,,,524,0.040867259
347626,94043,37.4140278,-122.0706785,ZIP,,,,1199,0.093511153
347627,95130,37.2771208,-121.9861325,ZIP,,,,822,0.064108563
347628,95129,37.3057423,-122.0009269,ZIP,,,,2618,0.204180315
347630,95051,37.3486395,-121.9843733,ZIP,,,,2705,0.210965528
347631,95008,37.2791725,-121.9553403,ZIP,,,,2423,0.188972079
347632,95124,37.2567651,-121.9227622,ZIP,,,,2926,0.228201529
347633,95117,37.3111809,-121.9618699,ZIP,,,,1710,0.13336453
347634,95128,37.3159771,-121.9363191,ZIP,,,,1732,0.135080331
347635,95050,37.3511566,-121.9522948,ZIP,,,,1777,0.138589924
347636,95053,37.3487229,-121.9375572,ZIP,,,,1390,0.108407425
347638,95126,37.3267908,-121.9167451,ZIP,,,,1458,0.11371081
347639,95110,37.3465117,-121.9098028,ZIP,,,,1081,0.08430822
347640,94086,37.3716473,-122.0231339,ZIP,,,,1786,0.139291842
347641,94085,37.3885564,-122.0177322,ZIP,,,,1035,0.080720636
347642,94089,37.4124017,-122.0156049,ZIP,,,,877,0.068398066
347643,95054,37.3934912,-121.9646696,ZIP,,,,956,0.074559351
347644,95002,37.4386721,-122.0115824,ZIP,,,,155,0.012088598
347645,95131,37.387111,-121.8974167,ZIP,,,,1471,0.114724692
347646,95134,37.4263775,-121.9509769,ZIP,,,,374,0.029168616
347647,94555,37.5482046,-122.0986773,ZIP,,,,1898,0.148026829
347648,94545,37.6059048,-122.126873,ZIP,,,,1971,0.153720168
347649,94560,37.5045144,-122.0329158,ZIP,,,,2951,0.230151302
347650,94580,37.6757312,-122.133017,ZIP,,,,2128,0.165964748
347651,94579,37.6864911,-122.157201,ZIP,,,,1410,0.109967244
347652,94578,37.7061366,-122.1255505,ZIP,,,,2689,0.209717673
347653,94541,37.6739447,-122.0848208,ZIP,,,,3937,0.307050382
347654,94544,37.6338198,-122.0572,ZIP,,,,5162,0.4025893
347656,94542,37.6598829,-122.0371418,ZIP,,,,1235,0.096318827
347657,94546,37.7145091,-122.079542,ZIP,,,,2885,0.2250039
347659,94587,37.6031554,-122.0186377,ZIP,,,,4854,0.378568086
347660,94536,37.5705083,-121.9812503,ZIP,,,,4104,0.320074871
347661,94538,37.5013676,-121.956753,ZIP,,,,3406,0.265637186
347662,94539,37.5169069,-121.9117629,ZIP,,,,3625,0.282717205
347663,94552,37.7227204,-122.0215524,ZIP,,,,978,0.076275152
347664,94568,37.7152447,-121.9147003,ZIP,,,,2450,0.191077835
347665,95118,37.2555201,-121.8899951,ZIP,,,,2028,0.158165653
347666,95123,37.244238,-121.8316038,ZIP,,,,4249,0.33138356
347667,95136,37.2691276,-121.8509921,ZIP,,,,2505,0.195367337
347668,95125,37.2950562,-121.8914399,ZIP,,,,2477,0.193183591
347669,95113,37.333694,-121.8910016,ZIP,,,,8,0.000623928
347671,95112,37.3444821,-121.8835354,ZIP,,,,4666,0.363905787
347672,95116,37.3504209,-121.8525852,ZIP,,,,3770,0.294025893
347673,95122,37.3286839,-121.8352685,ZIP,,,,4597,0.358524411
347675,95111,37.2831109,-121.8262447,ZIP,,,,4564,0.35595071
347677,95119,37.2303267,-121.7852272,ZIP,,,,780,0.060832943
347680,95121,37.3041511,-121.8098694,ZIP,,,,2747,0.214241148
347681,95148,37.3359871,-121.7776031,ZIP,,,,3606,0.281235377
347682,95133,37.3716063,-121.8608436,ZIP,,,,1686,0.131492747
347683,95035,37.444349,-121.8688595,ZIP,,,,4166,0.32491031
347684,95127,37.3710912,-121.8007523,ZIP,,,,4829,0.376618312
347685,95139,37.2249137,-121.7640753,ZIP,,,,461,0.035953829
347686,95138,37.2466233,-121.7338328,ZIP,,,,1161,0.090547496
347687,95135,37.2845294,-121.6583206,ZIP,,,,1094,0.085322103
347688,95132,37.4245647,-121.748597,ZIP,,,,2740,0.213695211
347689,94586,37.5745898,-121.853708,ZIP,,,,58,0.004523475
347690,94566,37.6481038,-121.8499652,ZIP,,,,3084,0.240524099
347691,95456,39.258198,-123.7615596,ZIP,,,,20,0.001559819
347692,95460,39.305245,-123.7486159,ZIP,,,,102,0.007955077
347693,95420,39.3661462,-123.8049845,ZIP,,,,8,0.000623928
347695,95437,39.4871845,-123.7419628,ZIP,,,,781,0.060910934
347696,95488,39.6837073,-123.741609,ZIP,,,,5,0.000389955
347697,95536,40.5230992,-124.3264209,ZIP,,,,180,0.014038372
347698,95558,40.2982638,-124.2430709,ZIP,,,,7,0.000545937
347699,95545,40.2803889,-124.0636702,ZIP,,,,4,0.000311964
347700,95589,40.0557958,-123.9692692,ZIP,,,,55,0.004289502
347701,95587,39.9632701,-123.7757373,ZIP,,,,11,0.0008579
347702,95542,40.0804046,-123.7839483,ZIP,,,,99,0.007721104
347703,95553,40.244215,-123.888871,ZIP,,,,47,0.003665575
347704,95571,40.3227715,-123.9206222,ZIP,,,,19,0.001481828
347705,95560,40.1688013,-123.826148,ZIP,,,,89,0.006941195
347706,95559,40.1836813,-123.7450461,ZIP,,,,9,0.000701919
347707,95554,40.2964119,-123.7771778,ZIP,,,,35,0.002729683
347708,95540,40.5788283,-124.1368691,ZIP,,,,981,0.076509125
347709,95562,40.4724233,-124.1218398,ZIP,,,,238,0.018561847
347710,95565,40.4551888,-124.0151478,ZIP,,,,84,0.00655124
347711,95547,40.5574834,-124.0812147,ZIP,,,,69,0.005381376
347712,95551,40.6749872,-124.231146,ZIP,,,,97,0.007565122
347713,95537,40.7267523,-124.2173785,ZIP,,,,15,0.001169864
347714,95564,40.7908802,-124.2047484,ZIP,,,,28,0.002183747
347716,95501,40.7986589,-124.1515834,ZIP,,,,1506,0.117454375
347717,95503,40.738322,-124.1076186,ZIP,,,,1527,0.119092185
347718,95521,40.8556944,-124.0668982,ZIP,,,,2466,0.19232569
347719,95524,40.8254857,-124.0494851,ZIP,,,,85,0.006629231
347720,95528,40.4969753,-123.9308218,ZIP,,,,80,0.006239276
347721,95569,40.3772994,-123.8541685,ZIP,,,,13,0.001013882
347722,95549,40.6666913,-123.908396,ZIP,,,,36,0.002807674
347723,95550,40.7812177,-123.8263829,ZIP,,,,14,0.001091873
347724,95570,41.0800581,-124.1562828,ZIP,,,,112,0.008734987
347725,95519,40.9593682,-124.051236,ZIP,,,,1088,0.084854157
347726,95525,40.9214302,-123.8152662,ZIP,,,,84,0.00655124
347727,95555,41.2418067,-123.9134254,ZIP,,,,22,0.001715801
347728,95548,41.5932043,-124.0459917,ZIP,,,,69,0.005381376
347729,95531,41.8195783,-124.0656666,ZIP,,,,1611,0.125643425
347730,95543,41.8708123,-123.8627705,ZIP,,,,61,0.004757448
347731,95497,38.7430394,-123.4764179,ZIP,,,,28,0.002183747
347732,95412,38.7134214,-123.3497767,ZIP,,,,20,0.001559819
347733,94929,38.2524198,-122.9627168,ZIP,,,,6,0.000467946
347734,94924,37.9430873,-122.7237898,ZIP,,,,58,0.004523475
347735,94937,38.1164901,-122.9303509,ZIP,,,,32,0.00249571
347736,94956,38.0458573,-122.8612088,ZIP,,,,61,0.004757448
347737,94940,38.17857,-122.8831897,ZIP,,,,2,0.000155982
347738,94971,38.2315471,-122.9282257,ZIP,,,,13,0.001013882
347740,94938,38.0290689,-122.7265232,ZIP,,,,33,0.002573701
347741,94933,38.0125993,-122.6874775,ZIP,,,,52,0.00405553
347742,94952,38.2345532,-122.7603848,ZIP,,,,2022,0.157697707
